,Return,Sequence,Label,Time
13491,0.068771926,19,0,10:08
13769,-0.501878301,19,0,10:08
13818,-0.124779824,19,0,10:08
14092,0.759564605,19,0,10:08
14641,0.303196679,19,0,10:08
14861,-0.89599622,19,0,10:08
15011,0.445958143,19,0,10:08
15041,-1.307013281,19,0,10:08
15511,0.15855904,19,0,10:08
15605,-0.36689038,19,0,10:08
15807,0.198266137,19,0,10:08
15839,-0.022882627,19,0,10:08
16769,0.518202034,19,0,10:08
16950,0.151965921,19,0,10:08
17031,-0.237314951,19,0,10:08
17913,-0.346027052,19,0,10:08
18005,-0.232023845,19,0,10:08
18279,0.259633646,19,0,10:08
18434,0.784860517,19,0,10:08
18596,-0.268107243,19,0,10:08
19460,0.270154258,19,0,10:08
19580,0.601284635,19,0,10:08
19612,0.291194686,19,0,10:08
19703,0.709568375,19,0,10:08
19726,-0.919338638,19,0,10:08
19944,0.713471266,19,0,10:08
19996,-0.475906286,19,0,10:08
20165,0.197402208,19,0,10:08
20269,0.514693278,19,0,10:08
20697,-0.521752474,19,0,10:08
20967,-0.49711936,19,0,10:08
21241,-0.085301731,19,0,10:08
21269,-0.239666662,19,0,10:08
21614,0.910761534,19,0,10:08
21946,-0.850027071,19,0,10:08
21979,0.291476597,19,0,10:08
22072,0.303060874,19,0,10:08
22308,-0.060890479,19,0,10:08
22333,-0.118726248,19,0,10:08
22438,-0.987380538,19,0,10:08
22627,-1.10981651,19,0,10:08
22956,0.952652596,19,0,10:08
23314,-0.053078019,19,0,10:08
23680,0.291397439,19,0,10:08
23720,0.054826881,19,0,10:08
23775,0.913401801,19,0,10:08
23974,0.017488493,19,0,10:08
23989,-0.161255175,19,0,10:08
24179,0.325907691,19,0,10:08
24366,0.263715805,19,0,10:08
24439,-0.946966462,19,0,10:08
24476,0.291929346,19,0,10:08
24528,0.597658816,19,0,10:08
24685,-0.039907383,19,0,10:08
24914,-1.114335925,19,0,10:08
24944,0.139618312,19,0,10:08
24976,-0.357750347,19,0,10:08
25153,-0.476304384,19,0,10:08
25402,-0.252401194,19,0,10:08
25472,-0.945578781,19,0,10:08
25536,0.540039876,19,0,10:08
25541,0.64709243,19,0,10:08
25633,0.845082959,19,0,10:08
25773,-0.348027842,19,0,10:08
25956,-0.035988052,19,0,10:08
25985,1.394180734,19,0,10:08
26451,0.256112883,19,0,10:08
26495,0.064544517,19,0,10:08
26713,-0.059737843,19,0,10:08
26978,-0.866836052,19,0,10:08
27028,1.477870581,19,0,10:08
27144,0.020200068,19,0,10:08
27161,-0.537792277,19,0,10:08
27298,-1.260042756,19,0,10:08
27753,-0.052631579,19,0,10:08
27967,-0.297188755,19,0,10:08
28294,0.063652979,19,0,10:08
28305,0.528309115,19,0,10:08
28980,0.318205377,19,0,10:08
29277,0.26102242,19,0,10:08
29314,1.124791702,19,0,10:08
29397,1.094718327,19,0,10:08
29472,0.71362061,19,0,10:08
29520,0.273490908,19,0,10:08
29735,1.322228349,19,0,10:08
29883,-0.567272329,19,0,10:08
29887,-0.120528026,19,0,10:08
29968,-0.347480764,19,0,10:08
30243,-0.293307939,19,0,10:08
30265,-0.142375287,19,0,10:08
30292,0.112401649,19,0,10:08
30378,0.670781739,19,0,10:08
30387,-0.935018704,19,0,10:08
30424,-0.365801397,19,0,10:08
30433,-0.325933437,19,0,10:08
30681,0.253532689,19,0,10:08
30719,-0.127409478,19,0,10:08
30720,0.502754219,19,0,10:08
31088,-0.605856614,19,0,10:08
31094,0.845511482,19,0,10:08
31479,0.272580845,19,0,10:08
31729,-0.628734776,19,0,10:08
32039,-0.034389513,19,0,10:08
32079,-0.120969755,19,0,10:08
32346,0.003594084,19,0,10:08
32402,0.033050765,19,0,10:08
32682,0.690390006,19,0,10:08
32892,-0.137467259,19,0,10:08
33057,-0.073312181,19,0,10:08
33161,1.237456154,19,0,10:08
33644,0.288852722,19,0,10:08
33853,0.352335051,19,0,10:08
34924,0.62517219,19,0,10:08
35026,0.683087985,19,0,10:08
35038,-0.055485768,19,0,10:08
35061,-0.063974649,19,0,10:08
35205,-0.273128279,19,0,10:08
35549,0.082624511,19,0,10:08
35618,0.586555374,19,0,10:08
36027,0.634685967,19,0,10:08
36028,0.149747526,19,0,10:08
36175,0.545850867,19,0,10:08
36353,0.448569217,19,0,10:08
36366,0.681076223,19,0,10:08
36734,0.966572745,19,0,10:08
36950,0.137575754,19,0,10:08
37093,0.870255683,19,0,10:08
37184,0.41328034,19,0,10:08
37288,-0.796846072,19,0,10:08
37327,0,19,0,10:08
37480,-0.55635982,19,0,10:08
37514,-0.145103432,19,0,10:08
37628,0.534287386,19,0,10:08
37643,0.626671379,19,0,10:08
38312,0.05437796,19,0,10:08
38592,0.06515622,19,0,10:08
38643,-0.115163148,19,0,10:08
38662,1.027646522,19,0,10:08
38938,0,19,0,10:08
39365,-0.501175682,19,0,10:08
40188,-0.971360981,19,0,10:08
40216,-0.554329496,19,0,10:08
40530,-0.478122777,19,0,10:08
40576,0.060106722,19,0,10:08
40878,-0.37013042,19,0,10:08
41248,-0.551394731,19,0,10:08
41414,-0.250562763,19,0,10:08
41640,0.653302518,19,0,10:08
41881,0.149956516,19,0,10:08
42063,1.190576149,19,0,10:08
42354,0.293898355,19,0,10:08
43046,0.041670429,19,0,10:08
43089,-0.291340165,19,0,10:08
43259,-0.894665111,19,0,10:08
43457,0.392990903,19,0,10:08
43468,-0.422857947,19,0,10:08
43545,-0.005747595,19,0,10:08
43588,-0.286820984,19,0,10:08
43989,0.460020183,19,0,10:08
43993,-1.545450621,19,0,10:08
44192,0.097936341,19,0,10:08
44198,0.541445274,19,0,10:08
44466,0.09043597,19,0,10:08
44644,-1.602835408,19,0,10:08
45072,-0.144927536,19,0,10:08
45350,0.073833646,19,0,10:08
45452,0.192751312,19,0,10:08
45595,0.086169545,19,0,10:08
45598,-1.132919434,19,0,10:08
45811,0.102332498,19,0,10:08
45819,0.270804957,19,0,10:08
45840,0.232661496,19,0,10:08
45941,-0.559881114,19,0,10:08
45967,0.165377529,19,0,10:08
46132,-0.212874532,19,0,10:08
46325,0.730434783,19,0,10:08
46573,-0.187706315,19,0,10:08
47095,-0.018278764,19,0,10:08
47131,-0.274319477,19,0,10:08
47234,0.177647096,19,0,10:08
47284,-0.742372018,19,0,10:08
47328,-1.267950631,19,0,10:08
47683,-0.230317643,19,0,10:08
47878,-0.403506665,19,0,10:08
48263,0.596491063,19,0,10:08
48412,0.114139049,19,0,10:08
48415,0.083862151,19,0,10:08
48445,0.703759334,19,0,10:08
48455,0.362256342,19,0,10:08
48627,-0.618355392,19,0,10:08
48745,-0.281888049,19,0,10:08
49007,0.345389631,19,0,10:08
49101,0.400684503,19,0,10:08
49182,-0.231782693,19,0,10:08
49253,-1.10191871,19,0,10:08
49403,-0.229167116,19,0,10:08
49415,0.481484372,19,0,10:08
49601,-0.369745193,19,0,10:08
49740,-0.305742848,19,0,10:08
49990,0.098637866,19,0,10:08
50401,0.740613232,19,0,10:08
50525,0.198698951,19,0,10:08
50568,0.309280937,19,0,10:08
50850,0.008522243,19,0,10:08
50919,-0.810889441,19,0,10:08
51108,0.322710969,19,0,10:08
51679,0.598282163,19,0,10:08
52268,0.736220194,19,0,10:08
52390,0.465213264,19,0,10:08
52443,-0.268456376,19,0,10:08
53300,-0.382714365,19,0,10:08
53591,-0.457432377,19,0,10:08
53748,0.876559205,19,0,10:08
53789,-0.090446796,19,0,10:08
54101,0.338163173,19,0,10:08
54249,-0.195985105,19,0,10:08
54408,-0.176172649,19,0,10:08
54434,0.014948737,19,0,10:08
54667,0.149018038,19,0,10:08
54788,0.264758497,19,0,10:08
55009,-0.619730865,19,0,10:08
55033,-0.319676287,19,0,10:08
55252,0.625175537,19,0,10:08
55468,-0.256581015,19,0,10:08
55807,-0.330216531,19,0,10:08
55940,-0.335193747,19,0,10:08
56268,-0.44421975,19,0,10:08
56391,0.378993779,19,0,10:08
56629,-0.965623913,19,0,10:08
56652,0.318409474,19,0,10:08
56684,-0.006211066,19,0,10:08
56897,-0.633462908,19,0,10:08
57261,0.566772937,19,0,10:08
57453,0.2135254,19,0,10:08
57454,-0.127454358,19,0,10:08
57543,0.920356112,19,0,10:08
57656,0.296414744,19,0,10:08
57781,-0.358167519,19,0,10:08
58225,-0.508408291,19,0,10:08
87897,-0.935593726,19,0,10:08
88080,-0.113278112,19,0,10:08
88157,0.326260701,19,0,10:08
88242,0.154183513,19,0,10:08
88302,0.015268989,19,0,10:08
88328,-0.05217845,19,0,10:08
88524,-0.92783133,19,0,10:08
88577,-0.49947572,19,0,10:08
88672,0.06315118,19,0,10:08
88728,1.239884248,19,0,10:08
88961,-0.088109608,19,0,10:08
89333,0.608747955,19,0,10:08
89354,0.039579458,19,0,10:08
89458,0.055043339,19,0,10:08
89656,0.528067447,19,0,10:08
90137,-0.633982692,19,0,10:08
90289,0.4570664,19,0,10:08
90529,-0.234566922,19,0,10:08
90538,-0.251717799,19,0,10:08
91016,0.173831726,19,0,10:08
91187,-0.044913006,19,0,10:08
91431,-0.346932428,19,0,10:08
91487,0.166479927,19,0,10:08
91704,-0.470719446,19,0,10:08
91770,0.584698085,19,0,10:08
91815,0.146194226,19,0,10:08
91882,0.881376235,19,0,10:08
92540,0.086849282,19,0,10:08
92582,0.572789006,19,0,10:08
92779,-0.635324161,19,0,10:08
93113,-0.616985104,19,0,10:08
93290,-0.258527161,19,0,10:08
93618,0.415502048,19,0,10:08
93632,0.828308903,19,0,10:08
93652,-0.909758814,19,0,10:08
93662,0.030237272,19,0,10:08
93694,0.14530893,19,0,10:08
93831,0.464940755,19,0,10:08
93881,0.979235496,19,0,10:08
94198,-0.679229027,19,0,10:08
94225,0.268941218,19,0,10:08
94226,0.843762906,19,0,10:08
94526,0.577363261,19,0,10:08
94927,0.9286214,19,0,10:08
94998,-0.590345182,19,0,10:08
95288,-0.097012547,19,0,10:08
95389,1.310260511,19,0,10:08
95634,0.817535164,19,0,10:08
95884,-0.246116685,19,0,10:08
95941,0.8933727,19,0,10:08
96166,-0.139768149,19,0,10:08
96367,0.259779165,19,0,10:08
96504,0.098452514,19,0,10:08
96657,-0.266264144,19,0,10:08
96833,0.880550712,19,0,10:08
96959,0.419410863,19,0,10:08
97038,-0.547370203,19,0,10:08
97045,-0.292441787,19,0,10:08
97155,-0.033142213,19,0,10:08
97157,-0.145680978,19,0,10:08
98568,-0.307065427,19,0,10:08
98650,-0.323941617,19,0,10:08
98974,-0.244766432,19,0,10:08
99276,0.360301767,19,0,10:08
99456,-0.26296018,19,0,10:08
99681,0.471570892,19,0,10:08
99975,-0.499302445,19,0,10:08
99986,0.396003639,19,0,10:08
100010,-0.355456778,19,0,10:08
100077,0,19,0,10:08
100521,-0.018348624,19,0,10:08
100611,0.031761717,19,0,10:08
101006,0.182384562,19,0,10:08
101363,0.863923118,19,0,10:08
101531,0.318277013,19,0,10:08
101613,-0.592958945,19,0,10:08
101615,-0.853775545,19,0,10:08
101797,0.035395383,19,0,10:08
101967,0.726133355,19,0,10:08
102132,0.496443166,19,0,10:08
102452,0.268758467,19,0,10:08
102459,0.075800622,19,0,10:08
102501,0.326511174,19,0,10:08
102718,0.248044924,19,0,10:08
102807,0.074921823,19,0,10:08
102932,0.024560542,19,0,10:08
103068,0.551876578,19,0,10:08
103565,0.261260501,19,0,10:08
103847,0.691137566,19,0,10:08
103893,-0.664234626,19,0,10:08
104157,-0.192154924,19,0,10:08
104518,0.298413972,19,0,10:08
104668,0.236810878,19,0,10:08
104872,0.104877574,19,0,10:08
105029,0.087355755,19,0,10:08
105334,0.442848939,19,0,10:08
105475,-0.116778143,19,0,10:08
105578,0.479576874,19,0,10:08
106226,-0.304949566,19,0,10:08
106814,0.276058533,19,0,10:08
83,-0.256138639,20,0,10:10
222,-0.222067494,20,0,10:10
423,-0.118324543,20,0,10:10
549,-0.425619949,20,0,10:10
562,1.144703706,20,0,10:10
703,0.748400079,20,0,10:10
782,-0.269964842,20,0,10:10
1202,-0.374621867,20,0,10:10
1214,-1.000456234,20,0,10:10
1526,-0.658131503,20,0,10:10
1762,-0.411777567,20,0,10:10
1890,0.982849604,20,0,10:10
2363,0.584181647,20,0,10:10
2374,0.878948595,20,0,10:10
2465,-0.31531826,20,0,10:10
2478,-0.236034912,20,0,10:10
2507,0.033717251,20,0,10:10
2660,-0.154398853,20,0,10:10
3488,0.664727513,20,0,10:10
3590,-0.938051004,20,0,10:10
3616,0.475642666,20,0,10:10
3750,0.237415562,20,0,10:10
3951,0.322418136,20,0,10:10
3971,-0.151272285,20,0,10:10
4128,-1.39264477,20,0,10:10
4210,-0.554188774,20,0,10:10
4520,0.859941144,20,0,10:10
4608,-0.337612011,20,0,10:10
4876,-0.388965263,20,0,10:10
5674,-0.080339191,20,0,10:10
5717,-0.206312437,20,0,10:10
5948,-0.891868492,20,0,10:10
6146,0.429385256,20,0,10:10
6622,0.461185582,20,0,10:10
6672,1.151686573,20,0,10:10
6700,-0.170100908,20,0,10:10
7080,0.429321176,20,0,10:10
7376,0.189207644,20,0,10:10
7505,-0.099663832,20,0,10:10
7515,-0.049363691,20,0,10:10
8188,-0.777538815,20,0,10:10
8642,-1.339928508,20,0,10:10
9045,-0.962845492,20,0,10:10
9095,-0.583023806,20,0,10:10
9320,-0.505607136,20,0,10:10
9432,0.158791956,20,0,10:10
9575,-0.731954197,20,0,10:10
9999,0.10762993,20,0,10:10
10008,0.259156047,20,0,10:10
10327,-0.983328301,20,0,10:10
10532,0.820979312,20,0,10:10
10684,-1.078785994,20,0,10:10
11004,-0.927276664,20,0,10:10
11168,0.644676974,20,0,10:10
11311,-0.525615192,20,0,10:10
11547,0.107764669,20,0,10:10
11687,1.488869136,20,0,10:10
11734,-0.068756088,20,0,10:10
12031,1.253773231,20,0,10:10
12695,0.554529657,20,0,10:10
12807,-0.445312418,20,0,10:10
13291,0.479560661,20,0,10:10
13499,-0.525768494,20,0,10:10
13679,0.164258059,20,0,10:10
14352,1.021106476,20,0,10:10
14474,0.47519561,20,0,10:10
14611,0.371334617,20,0,10:10
14766,0.199225065,20,0,10:10
15002,1.485228925,20,0,10:10
15116,-0.503872668,20,0,10:10
15453,0.471610771,20,0,10:10
15569,-0.451854141,20,0,10:10
16008,-0.363603096,20,0,10:10
16070,0.603508504,20,0,10:10
16427,0.784174559,20,0,10:10
16433,-0.261178673,20,0,10:10
16470,-0.111598306,20,0,10:10
16619,-0.005679222,20,0,10:10
16797,0.031531273,20,0,10:10
17108,1.103634938,20,0,10:10
17314,-0.161756163,20,0,10:10
17342,-0.921217959,20,0,10:10
17427,0.902652736,20,0,10:10
17810,-0.15182657,20,0,10:10
18110,0.07289073,20,0,10:10
18139,0.355745679,20,0,10:10
18197,0.295809911,20,0,10:10
18462,-1.265884033,20,0,10:10
18465,0.80788424,20,0,10:10
19187,-0.518812649,20,0,10:10
19690,-0.597058334,20,0,10:10
19722,0.15082691,20,0,10:10
20466,-0.463480564,20,0,10:10
20741,0.520433685,20,0,10:10
20891,-0.398260827,20,0,10:10
20975,-0.232937815,20,0,10:10
21340,0.655372267,20,0,10:10
21947,-0.606573363,20,0,10:10
22023,0.221275306,20,0,10:10
22078,0.044357353,20,0,10:10
22212,-0.070835421,20,0,10:10
22599,0.370506468,20,0,10:10
22615,-0.128740025,20,0,10:10
22670,-0.028282185,20,0,10:10
22790,-0.168759132,20,0,10:10
22881,-0.204729037,20,0,10:10
22910,-0.153362941,20,0,10:10
23008,0.414667859,20,0,10:10
23022,0.245422458,20,0,10:10
23793,-0.011052578,20,0,10:10
24315,0.509401216,20,0,10:10
24323,-0.249149526,20,0,10:10
24389,1.15929904,20,0,10:10
24597,-0.656984898,20,0,10:10
24766,-0.391342567,20,0,10:10
24836,0.078088229,20,0,10:10
25048,-0.413395263,20,0,10:10
25088,-0.305116279,20,0,10:10
25103,0.13835046,20,0,10:10
25189,-0.477911376,20,0,10:10
25201,0.453725182,20,0,10:10
25260,-0.880421996,20,0,10:10
25332,-0.225190025,20,0,10:10
25491,-0.785483944,20,0,10:10
25546,-0.162315618,20,0,10:10
25684,0.191975428,20,0,10:10
26043,0.077858881,20,0,10:10
26151,0.432170537,20,0,10:10
26633,0.96532195,20,0,10:10
26723,0.694423452,20,0,10:10
26816,-0.202718206,20,0,10:10
27104,-0.259917921,20,0,10:10
27328,-0.197304067,20,0,10:10
27343,0.159241853,20,0,10:10
27418,0.706070144,20,0,10:10
27509,0.552398047,20,0,10:10
27577,0.331236929,20,0,10:10
27735,-1.401727992,20,0,10:10
27987,0.085862082,20,0,10:10
28044,-0.185376939,20,0,10:10
28128,0.655337956,20,0,10:10
28233,0.144594812,20,0,10:10
28396,0.522729848,20,0,10:10
29063,0.206143673,20,0,10:10
29165,0.792213671,20,0,10:10
29278,0.143906692,20,0,10:10
29388,0.54488868,20,0,10:10
29509,-0.012190874,20,0,10:10
29529,-0.456841421,20,0,10:10
29654,0.074596338,20,0,10:10
29930,0,20,0,10:10
30131,0.928792753,20,0,10:10
30171,0.581586053,20,0,10:10
30905,-0.530678806,20,0,10:10
30960,0.338504937,20,0,10:10
31463,-0.016092879,20,0,10:10
31500,-0.520833333,20,0,10:10
31582,-0.523924062,20,0,10:10
32283,0.324245915,20,0,10:10
32417,-0.420055472,20,0,10:10
32459,0.539580155,20,0,10:10
32502,0.122414945,20,0,10:10
32517,-0.422696385,20,0,10:10
32613,-0.347244035,20,0,10:10
32937,0.144390966,20,0,10:10
33103,-0.018270375,20,0,10:10
33308,-0.2823803,20,0,10:10
34091,-0.242328782,20,0,10:10
34197,0.262159915,20,0,10:10
34387,1.284595931,20,0,10:10
34674,0.02406342,20,0,10:10
34724,-0.443852641,20,0,10:10
34766,-1.237671475,20,0,10:10
34984,0.097424107,20,0,10:10
35039,1.144054308,20,0,10:10
35075,0.557422644,20,0,10:10
35151,0.349088416,20,0,10:10
35181,0.771499399,20,0,10:10
35250,0.101918967,20,0,10:10
35367,0.020474841,20,0,10:10
36079,-0.508300447,20,0,10:10
36137,-0.611512211,20,0,10:10
36160,0.089050692,20,0,10:10
36207,-0.712199347,20,0,10:10
36738,-0.378450579,20,0,10:10
36910,0.861997889,20,0,10:10
37098,-0.362317555,20,0,10:10
37133,0.006975079,20,0,10:10
37232,0.001832046,20,0,10:10
37484,-0.181724566,20,0,10:10
37706,-0.529629157,20,0,10:10
37728,1.029698806,20,0,10:10
37768,-0.724433276,20,0,10:10
37827,-0.369615376,20,0,10:10
38090,0.73576187,20,0,10:10
38171,-0.028628399,20,0,10:10
38460,0.60678479,20,0,10:10
38486,0.347928911,20,0,10:10
38719,0.079253432,20,0,10:10
38805,0.427800305,20,0,10:10
39366,0.586777683,20,0,10:10
39801,0.394091379,20,0,10:10
39893,-0.757927524,20,0,10:10
40252,0.629098974,20,0,10:10
40377,-0.417151083,20,0,10:10
40677,0.089937861,20,0,10:10
40987,0.92298387,20,0,10:10
41118,0.337710659,20,0,10:10
42018,-0.071938609,20,0,10:10
42445,1.086048997,20,0,10:10
42667,-0.293399313,20,0,10:10
42891,0.199681505,20,0,10:10
43058,0.015789313,20,0,10:10
43143,0.256058571,20,0,10:10
43283,-0.153019587,20,0,10:10
43410,0.735556395,20,0,10:10
43684,-0.848118551,20,0,10:10
43810,0.239634967,20,0,10:10
44054,0.003724569,20,0,10:10
44234,-0.072586499,20,0,10:10
44637,-0.179807902,20,0,10:10
44641,-0.403239596,20,0,10:10
45892,0.187553282,20,0,10:10
45957,0.031746032,20,0,10:10
46024,0.366927123,20,0,10:10
47297,-0.074798224,20,0,10:10
47848,-0.269093513,20,0,10:10
48138,-1.114444125,20,0,10:10
48139,0.411497881,20,0,10:10
48154,0.033925906,20,0,10:10
48375,-0.050044291,20,0,10:10
48448,0.858476621,20,0,10:10
48460,-0.239926831,20,0,10:10
48591,-0.03724683,20,0,10:10
48615,0.595882335,20,0,10:10
48616,0.192542674,20,0,10:10
48967,0.417439115,20,0,10:10
49015,0.270706653,20,0,10:10
49377,0.627340309,20,0,10:10
49674,0.004636228,20,0,10:10
50225,0.478675234,20,0,10:10
50268,-0.003442222,20,0,10:10
50303,0.193358865,20,0,10:10
50425,0.347422674,20,0,10:10
50704,0.712754606,20,0,10:10
50777,-0.835398189,20,0,10:10
51309,0.485510712,20,0,10:10
51333,0.250370266,20,0,10:10
51391,-0.92226492,20,0,10:10
51529,0.043572985,20,0,10:10
51657,0.412153445,20,0,10:10
52127,0.74265274,20,0,10:10
52365,-0.407792018,20,0,10:10
52523,-0.10804404,20,0,10:10
52601,-1.359517991,20,0,10:10
53173,-0.299979362,20,0,10:10
53350,-0.648926875,20,0,10:10
53547,0.378181667,20,0,10:10
53829,0.760539978,20,0,10:10
53871,-0.846072896,20,0,10:10
54061,-0.878367001,20,0,10:10
54139,0.388960353,20,0,10:10
54307,0.114405392,20,0,10:10
54360,-0.117378879,20,0,10:10
54449,0.183929335,20,0,10:10
54450,0.200719094,20,0,10:10
54609,0.300075019,20,0,10:10
54724,0.874726989,20,0,10:10
54878,-1.118836388,20,0,10:10
54969,0.013905788,20,0,10:10
55744,-0.982425739,20,0,10:10
55819,-0.189525531,20,0,10:10
55908,0.581509046,20,0,10:10
55996,0.4684674,20,0,10:10
56060,-0.028940366,20,0,10:10
56216,0.488582094,20,0,10:10
57002,-0.713698208,20,0,10:10
57135,-1.041994535,20,0,10:10
57177,0.81870586,20,0,10:10
57178,0.014517921,20,0,10:10
57379,0.075737854,20,0,10:10
58081,-0.377322523,20,0,10:10
58158,0.144778024,20,0,10:10
87659,0.25554972,20,0,10:10
87932,-0.381434172,20,0,10:10
87978,0.311574212,20,0,10:10
88072,-0.56024447,20,0,10:10
88126,-0.811393598,20,0,10:10
88346,0.064680851,20,0,10:10
88455,0.051300941,20,0,10:10
88713,0.08976089,20,0,10:10
88922,0.133509116,20,0,10:10
88930,-0.844717906,20,0,10:10
89386,0.380724498,20,0,10:10
89421,-0.148269957,20,0,10:10
89842,0.528310299,20,0,10:10
89918,-0.706929656,20,0,10:10
90156,0.635084642,20,0,10:10
90328,-0.06974143,20,0,10:10
90400,-0.085699988,20,0,10:10
90509,0.379784789,20,0,10:10
90617,0.238158243,20,0,10:10
91031,0.59915391,20,0,10:10
91063,-0.19568104,20,0,10:10
91146,-0.441906986,20,0,10:10
91999,0.06209592,20,0,10:10
92050,-1.115183985,20,0,10:10
92693,-0.980650814,20,0,10:10
92771,-0.183701251,20,0,10:10
93191,0.434199082,20,0,10:10
93364,-0.029739204,20,0,10:10
93524,0.009662442,20,0,10:10
93578,0.404557477,20,0,10:10
93697,-0.009676755,20,0,10:10
93733,-0.538605177,20,0,10:10
94182,0.158047922,20,0,10:10
94203,-0.732857198,20,0,10:10
94361,0.073676077,20,0,10:10
94431,0.568678334,20,0,10:10
94578,0.106394893,20,0,10:10
94904,-0.448082192,20,0,10:10
94940,-0.262727866,20,0,10:10
94959,0.051338337,20,0,10:10
95096,-0.178420938,20,0,10:10
95143,0.112624692,20,0,10:10
95320,0.258429509,20,0,10:10
95532,-0.419347123,20,0,10:10
95675,0.715876551,20,0,10:10
96170,0.016939499,20,0,10:10
96408,0.654981328,20,0,10:10
96543,-0.099089107,20,0,10:10
96590,0.216103215,20,0,10:10
96693,0.431399235,20,0,10:10
96752,-0.656403628,20,0,10:10
96948,0.503191649,20,0,10:10
97054,-0.05279831,20,0,10:10
97318,0.196728621,20,0,10:10
97458,-0.96728238,20,0,10:10
97606,0.299562623,20,0,10:10
97651,-0.018000504,20,0,10:10
97815,0.205234976,20,0,10:10
98089,-0.566778444,20,0,10:10
98196,0.969238911,20,0,10:10
98302,-0.841255721,20,0,10:10
98444,0.29645689,20,0,10:10
98750,0.542166759,20,0,10:10
99071,-0.12508035,20,0,10:10
99604,0.233705531,20,0,10:10
